status	category	donorPath	destinations	note
active-package	package-source	packages/slate-yjs/src/core/operations.ts	packages/yjs/src/core/operations.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-yjs/src/core/path.ts	packages/yjs/src/core/path.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-yjs/src/core/provider-lifecycle-adapter.ts	packages/yjs/src/core/provider-lifecycle-adapter.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-yjs/src/core/provider.ts	packages/yjs/src/core/provider.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-yjs/src/core/record.ts	packages/yjs/src/core/record.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-yjs/src/core/replacement.ts	packages/yjs/src/core/replacement.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-yjs/src/core/selection.ts	packages/yjs/src/core/selection.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-yjs/src/core/split-history-adapter.ts	packages/yjs/src/core/split-history-adapter.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-yjs/src/core/split-history.ts	packages/yjs/src/core/split-history.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-yjs/src/core/text-delta.ts	packages/yjs/src/core/text-delta.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-yjs/src/core/types.ts	packages/yjs/src/core/types.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-yjs/src/core/undo-manager-adapter.ts	packages/yjs/src/core/undo-manager-adapter.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-yjs/src/index.ts	packages/yjs/src/index.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-yjs/src/internal/index.ts	packages/yjs/src/internal/index.ts	package source/test/config moved to final @platejs package
active-package	package-source	packages/slate-yjs/src/react/index.ts	packages/yjs/src/react/index.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/attributes-contract.spec.ts	packages/yjs/test/attributes-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/awareness-contract.spec.ts	packages/yjs/test/awareness-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/delete-fragment-contract.spec.ts	packages/yjs/test/delete-fragment-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/document-id-contract.spec.ts	packages/yjs/test/document-id-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/history-contract.spec.ts	packages/yjs/test/history-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/insert-fragment-contract.spec.ts	packages/yjs/test/insert-fragment-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/json-equality-contract.spec.ts	packages/yjs/test/json-equality-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/lift-nodes-contract.spec.ts	packages/yjs/test/lift-nodes-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/merge-node-contract.spec.ts	packages/yjs/test/merge-node-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/move-node-contract.spec.ts	packages/yjs/test/move-node-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/operation-exhaustiveness-contract.spec.ts	packages/yjs/test/operation-exhaustiveness-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/package-config-contract.spec.ts	packages/yjs/test/package-config-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/provider-contract.spec.ts	packages/yjs/test/provider-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/react-contract.spec.tsx	packages/yjs/test/react-contract.spec.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/record-contract.spec.ts	packages/yjs/test/record-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/remote-import-contract.spec.ts	packages/yjs/test/remote-import-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/remove-node-contract.spec.ts	packages/yjs/test/remove-node-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/replace-fragment-contract.spec.ts	packages/yjs/test/replace-fragment-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/selection-contract.spec.ts	packages/yjs/test/selection-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/set-node-contract.spec.ts	packages/yjs/test/set-node-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/simple-operations-contract.spec.ts	packages/yjs/test/simple-operations-contract.spec.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate-yjs/test/split-history-contract.spec.ts	packages/yjs/test/split-history-contract.spec.ts	package source/test/config moved to final @platejs package
