package	file	score	line_cov_pct	uncovered_lines	source_lines	status	reasons
indent	packages/indent/src/lib/transforms/indent.ts	6	66.67	1	9	candidate	runtime source, deterministic logic, partial coverage
indent	packages/indent/src/lib/transforms/outdent.ts	6	66.67	1	9	candidate	runtime source, deterministic logic, partial coverage
indent	packages/indent/src/lib/transforms/setIndent.ts	5	100.00	0	59	candidate	runtime source, deterministic logic
indent	packages/indent/src/lib/BaseIndentPlugin.ts	4	100.00	0	45	candidate	runtime source, plugin contract, already mostly covered
indent	packages/indent/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
indent	packages/indent/src/lib/index.ts	0	100.00	0	8	excluded-barrel	barrel export
indent	packages/indent/src/lib/transforms/index.ts	0	100.00	0	8	excluded-barrel	barrel export
indent	packages/indent/src/react/hooks/index.ts	0	0.00	7	7	excluded-react	react-bound
indent	packages/indent/src/react/hooks/useIndentButton.ts	0	0.00	19	19	excluded-react	react-bound
indent	packages/indent/src/react/hooks/useOutdentButton.ts	0	0.00	19	19	excluded-react	react-bound
indent	packages/indent/src/react/IndentPlugin.tsx	0	0.00	6	6	excluded-react	react-bound
indent	packages/indent/src/react/index.ts	0	0.00	7	7	excluded-react	react-bound
tabbable	packages/tabbable/src/lib/BaseTabbablePlugin.ts	10	0.00	50	50	candidate	runtime source, deterministic logic, plugin contract, zero runtime coverage
tabbable	packages/tabbable/src/lib/findTabDestination.ts	4	100.00	0	99	candidate	runtime source, medium surface
tabbable	packages/tabbable/src/index.ts	0	0.00	6	6	excluded-barrel	barrel export
tabbable	packages/tabbable/src/lib/index.ts	0	0.00	8	8	excluded-barrel	barrel export
tabbable	packages/tabbable/src/lib/types.ts	0	0.00	20	20	excluded-type	type-only
tabbable	packages/tabbable/src/react/index.ts	0	0.00	7	7	excluded-react	react-bound
tabbable	packages/tabbable/src/react/TabbableEffects.tsx	0	0.00	161	161	excluded-react	react-bound
tabbable	packages/tabbable/src/react/TabbablePlugin.tsx	0	0.00	9	9	excluded-react	react-bound
slate	packages/slate/src/internal/dom-editor/insertData.ts	9	0.00	7	7	candidate	runtime source, deterministic logic, zero runtime coverage
slate	packages/slate/src/internal/dom-editor/setFragmentData.ts	9	0.00	7	7	candidate	runtime source, deterministic logic, zero runtime coverage
slate	packages/slate/src/internal/dom-editor/findDocumentOrShadowRoot.ts	7	40.00	3	10	candidate	runtime source, deterministic logic, low coverage
slate	packages/slate/src/internal/dom-editor/findEventRange.ts	7	40.00	3	10	candidate	runtime source, deterministic logic, low coverage
slate	packages/slate/src/internal/dom-editor/getWindow.ts	7	40.00	3	10	candidate	runtime source, deterministic logic, low coverage
slate	packages/slate/src/internal/dom-editor/hasEditableTarget.ts	7	20.00	8	15	candidate	runtime source, deterministic logic, low coverage
slate	packages/slate/src/internal/dom-editor/hasRange.ts	7	28.57	5	13	candidate	runtime source, deterministic logic, low coverage
slate	packages/slate/src/internal/dom-editor/hasSelectableTarget.ts	7	20.00	8	15	candidate	runtime source, deterministic logic, low coverage
slate	packages/slate/src/internal/dom-editor/isTargetInsideNonReadonlyVoid.ts	7	20.00	8	15	candidate	runtime source, deterministic logic, low coverage
slate	packages/slate/src/internal/dom-editor/toDOMRange.ts	7	40.00	3	11	candidate	runtime source, deterministic logic, low coverage
slate	packages/slate/src/internal/dom-editor/toSlateRange.ts	7	22.22	7	14	candidate	runtime source, deterministic logic, low coverage
slate	packages/slate/src/internal/transforms/deleteText.ts	7	98.17	3	219	candidate	runtime source, deterministic logic, large surface
slate	packages/slate/src/internal/transforms/mergeNodes.ts	7	98.32	2	169	candidate	runtime source, deterministic logic, large surface
slate	packages/slate/src/utils/assignLegacyTransforms.ts	7	100.00	0	206	candidate	runtime source, deterministic logic, large surface
slate	packages/slate/src/utils/deleteMerge.ts	7	99.31	1	189	candidate	runtime source, deterministic logic, large surface
slate	packages/slate/src/interfaces/range.ts	6	100.00	0	107	candidate	runtime source, deterministic logic, medium surface
slate	packages/slate/src/internal/dom-editor/hasDOMNode.ts	6	18.18	9	18	candidate	runtime source, very low coverage
slate	packages/slate/src/internal/editor/getPointBefore.ts	6	97.94	2	135	candidate	runtime source, deterministic logic, medium surface
slate	packages/slate/src/internal/transforms-extension/removeMarks.ts	6	100.00	0	75	candidate	runtime source, deterministic logic, medium surface
slate	packages/slate/src/internal/transforms/insertNodes.ts	6	100.00	0	74	candidate	runtime source, deterministic logic, medium surface
slate	packages/slate/src/internal/transforms/select.ts	6	100.00	0	64	candidate	runtime source, deterministic logic, medium surface
slate	packages/slate/src/internal/transforms/setNodes.ts	6	100.00	0	85	candidate	runtime source, deterministic logic, medium surface
slate	packages/slate/src/internal/transforms/wrapNodes.ts	6	100.00	0	60	candidate	runtime source, deterministic logic, medium surface
slate	packages/slate/src/slate-history/history.ts	6	100.00	0	129	candidate	runtime source, deterministic logic, medium surface
slate	packages/slate/src/slate-history/with-history.ts	6	99.10	1	159	candidate	runtime source, deterministic logic, medium surface
slate	packages/slate/src/utils/match.ts	6	100.00	0	153	candidate	runtime source, deterministic logic, medium surface
slate	packages/slate/src/utils/queryEditor.ts	6	100.00	0	67	candidate	runtime source, deterministic logic, medium surface
slate	packages/slate/src/utils/queryNode.ts	6	96.97	1	64	candidate	runtime source, deterministic logic, medium surface
slate	packages/slate/src/create-editor.ts	5	100.00	0	352	candidate	runtime source, large surface
slate	packages/slate/src/interfaces/node.ts	5	98.11	1	354	candidate	runtime source, large surface
slate	packages/slate/src/internal/dom-editor/findKey.ts	5	40.00	3	11	candidate	runtime source, low coverage
slate	packages/slate/src/internal/dom-editor/focus.ts	5	44.44	15	38	candidate	runtime source, low coverage
slate	packages/slate/src/internal/dom-editor/hasTarget.ts	5	20.00	8	15	candidate	runtime source, low coverage
slate	packages/slate/src/internal/dom-editor/toDOMNode.ts	5	40.00	3	11	candidate	runtime source, low coverage
slate	packages/slate/src/internal/dom-editor/toDOMPoint.ts	5	40.00	3	11	candidate	runtime source, low coverage
slate	packages/slate/src/internal/dom-editor/toSlateNode.ts	5	40.00	3	13	candidate	runtime source, low coverage
slate	packages/slate/src/internal/dom-editor/toSlatePoint.ts	5	22.22	7	16	candidate	runtime source, low coverage
slate	packages/slate/src/internal/editor-extension/nodes-range.ts	5	100.00	0	11	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/createRangeRef.ts	5	100.00	0	12	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/deleteFragment.ts	5	100.00	0	10	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/getEdgePoints.ts	5	100.00	0	13	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/getEditorString.ts	5	100.00	0	22	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/getEndPoint.ts	5	100.00	0	26	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/getFirstNode.ts	5	100.00	0	17	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/getFragment.ts	5	100.00	0	48	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/getLeafNode.ts	5	100.00	0	20	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/getLevels.ts	5	100.00	0	15	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/getMarks.ts	5	100.00	0	8	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/getPathRefs.ts	5	100.00	0	6	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/getPoint.ts	5	100.00	0	17	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/getPointAfter.ts	5	100.00	0	18	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/getPointRefs.ts	5	100.00	0	6	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/getPositions.ts	5	100.00	0	16	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/getRangeRefs.ts	5	100.00	0	6	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/getStartPoint.ts	5	100.00	0	26	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/getVoidNode.ts	5	100.00	0	17	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/insertBreak.ts	5	100.00	0	6	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/insertNode.ts	5	100.00	0	12	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/normalizeEditor.ts	5	100.00	0	10	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/normalizeNode.ts	5	100.00	0	18	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/range.ts	5	100.00	0	46	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/removeEditorMark.ts	5	100.00	0	7	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/unhangRange.ts	5	100.00	0	47	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/editor/withoutNormalizing.ts	5	100.00	0	17	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms-extension/addMarks.ts	5	100.00	0	23	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms-extension/duplicateNodes.ts	5	100.00	0	29	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms-extension/replaceNodes.ts	5	100.00	0	56	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms-extension/reset.ts	5	100.00	0	20	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms-extension/toggleBlock.ts	5	100.00	0	44	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms-extension/toggleMark.ts	5	100.00	0	25	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms/collapseSelection.ts	5	100.00	0	12	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms/deselect.ts	5	100.00	0	8	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms/insertFragment.ts	5	100.00	0	24	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms/insertSoftBreak.ts	5	100.00	0	15	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms/insertText.ts	5	100.00	0	35	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms/liftNodes.ts	5	100.00	0	11	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms/moveNodes.ts	5	100.00	0	56	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms/moveSelection.ts	5	100.00	0	12	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms/removeNodes.ts	5	100.00	0	49	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms/setPoint.ts	5	100.00	0	14	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms/setSelection.ts	5	100.00	0	8	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms/splitNodes.ts	5	100.00	0	11	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms/unsetNodes.ts	5	100.00	0	22	candidate	runtime source, deterministic logic
slate	packages/slate/src/internal/transforms/unwrapNodes.ts	5	100.00	0	13	candidate	runtime source, deterministic logic
slate	packages/slate/src/utils/getAt.ts	5	100.00	0	15	candidate	runtime source, deterministic logic
slate	packages/slate/src/interfaces/element.ts	4	100.00	0	84	candidate	runtime source, medium surface
slate	packages/slate/src/interfaces/location-ref.ts	4	100.00	0	71	candidate	runtime source, medium surface
slate	packages/slate/src/interfaces/operation.ts	4	100.00	0	134	candidate	runtime source, medium surface
slate	packages/slate/src/interfaces/path.ts	4	100.00	0	156	candidate	runtime source, medium surface
slate	packages/slate/src/interfaces/point.ts	4	100.00	0	73	candidate	runtime source, medium surface
slate	packages/slate/src/interfaces/text.ts	4	100.00	0	96	candidate	runtime source, medium surface
slate	packages/slate/src/internal/dom-editor/isReadOnly.ts	4	66.67	1	7	candidate	runtime source, partial coverage
slate	packages/slate/src/internal/editor-extension/editor-descendant.ts	4	97.56	1	72	candidate	runtime source, medium surface
slate	packages/slate/src/internal/editor-extension/isAt.ts	4	98.57	1	134	candidate	runtime source, medium surface
slate	packages/slate/src/internal/editor-extension/node-extension.ts	4	100.00	0	61	candidate	runtime source, medium surface
slate	packages/slate/src/internal/editor/isEmpty.ts	4	94.83	3	84	candidate	runtime source, medium surface
slate	packages/slate/src/internal/editor/next.ts	4	97.87	1	74	candidate	runtime source, medium surface
slate	packages/slate/src/internal/editor/nodes.ts	4	100.00	0	144	candidate	runtime source, medium surface
slate	packages/slate/src/internal/editor/previous.ts	4	98.55	1	114	candidate	runtime source, medium surface
slate	packages/slate/src/interfaces/location.ts	3	100.00	0	50	candidate	runtime source
slate	packages/slate/src/internal/dom-editor/blur.ts	3	100.00	0	6	candidate	runtime source
slate	packages/slate/src/internal/dom-editor/deselectDOM.ts	3	100.00	0	7	candidate	runtime source
slate	packages/slate/src/internal/dom-editor/findPath.ts	3	95.00	1	32	candidate	runtime source
slate	packages/slate/src/internal/dom-editor/isComposing.ts	3	100.00	0	7	candidate	runtime source
slate	packages/slate/src/internal/dom-editor/isFocused.ts	3	100.00	0	6	candidate	runtime source
slate	packages/slate/src/internal/editor-extension/edge-blocks.ts	3	100.00	0	39	candidate	runtime source
slate	packages/slate/src/internal/editor-extension/editor-block.ts	3	100.00	0	36	candidate	runtime source
slate	packages/slate/src/internal/editor-extension/editor-blocks.ts	3	100.00	0	17	candidate	runtime source
slate	packages/slate/src/internal/editor-extension/editor-mark.ts	3	100.00	0	8	candidate	runtime source
slate	packages/slate/src/internal/editor-extension/hasMark.ts	3	100.00	0	4	candidate	runtime source
slate	packages/slate/src/internal/editor-extension/is-selected.ts	3	100.00	0	28	candidate	runtime source
slate	packages/slate/src/internal/editor-extension/isEditorEnd.ts	3	100.00	0	17	candidate	runtime source
slate	packages/slate/src/internal/editor-extension/isText.ts	3	100.00	0	11	candidate	runtime source
slate	packages/slate/src/internal/editor-extension/prop.ts	3	95.24	2	52	candidate	runtime source
slate	packages/slate/src/internal/editor-extension/scrollIntoView.ts	3	100.00	0	45	candidate	runtime source
slate	packages/slate/src/internal/editor-extension/some.ts	3	100.00	0	15	candidate	runtime source
slate	packages/slate/src/internal/editor/above.ts	3	100.00	0	19	candidate	runtime source
slate	packages/slate/src/internal/editor/addMark.ts	3	100.00	0	7	candidate	runtime source
slate	packages/slate/src/internal/editor/createPathRef.ts	3	100.00	0	12	candidate	runtime source
slate	packages/slate/src/internal/editor/createPointRef.ts	3	100.00	0	12	candidate	runtime source
slate	packages/slate/src/internal/editor/deleteBackward.ts	3	100.00	0	12	candidate	runtime source
slate	packages/slate/src/internal/editor/deleteForward.ts	3	100.00	0	9	candidate	runtime source
slate	packages/slate/src/internal/editor/editor-node.ts	3	100.00	0	35	candidate	runtime source
slate	packages/slate/src/internal/editor/editor-path.ts	3	100.00	0	13	candidate	runtime source
slate	packages/slate/src/internal/editor/hasBlocks.ts	3	100.00	0	8	candidate	runtime source
slate	packages/slate/src/internal/editor/hasInlines.ts	3	100.00	0	8	candidate	runtime source
slate	packages/slate/src/internal/editor/hasTexts.ts	3	100.00	0	8	candidate	runtime source
slate	packages/slate/src/internal/editor/isBlock.ts	3	100.00	0	9	candidate	runtime source
slate	packages/slate/src/internal/editor/isEdgePoint.ts	3	100.00	0	9	candidate	runtime source
slate	packages/slate/src/internal/editor/isEditorNormalizing.ts	3	100.00	0	7	candidate	runtime source
slate	packages/slate/src/internal/editor/isElementReadOnly.ts	3	100.00	0	10	candidate	runtime source
slate	packages/slate/src/internal/editor/isEndPoint.ts	3	100.00	0	12	candidate	runtime source
slate	packages/slate/src/internal/editor/isStartPoint.ts	3	100.00	0	12	candidate	runtime source
slate	packages/slate/src/internal/editor/last.ts	3	100.00	0	54	candidate	runtime source
slate	packages/slate/src/internal/editor/parent.ts	3	100.00	0	20	candidate	runtime source
slate	packages/slate/src/internal/editor/shouldMergeNodes.ts	3	100.00	0	27	candidate	runtime source
slate	packages/slate/src/index.ts	0	100.00	0	11	excluded-barrel	barrel export
slate	packages/slate/src/interfaces/editor/editor-api.ts	0	0.00	0	791	excluded-type	type-only
slate	packages/slate/src/interfaces/editor/editor-transforms.ts	0	0.00	0	603	excluded-type	type-only
slate	packages/slate/src/interfaces/editor/editor-type.ts	0	0.00	0	53	excluded-type	type-only
slate	packages/slate/src/interfaces/editor/index.ts	0	100.00	0	9	excluded-barrel	barrel export
slate	packages/slate/src/interfaces/editor/legacy-editor.ts	0	0.00	0	54	excluded-type	type-only
slate	packages/slate/src/interfaces/index.ts	0	100.00	0	17	excluded-barrel	barrel export
slate	packages/slate/src/interfaces/node-entry.ts	0	0.00	0	65	excluded-type	type-only
slate	packages/slate/src/interfaces/scroll.ts	0	0.00	0	4	excluded-type	type-only
slate	packages/slate/src/slate-dom.ts	0	100.00	0	45	excluded-type	type-only
slate	packages/slate/src/slate-history/index.ts	0	100.00	0	7	excluded-barrel	barrel export
slate	packages/slate/src/types.ts	0	0.00	0	32	excluded-type	type-only
slate	packages/slate/src/utils/index.ts	0	100.00	0	11	excluded-barrel	barrel export
combobox	packages/combobox/src/lib/withTriggerCombobox.ts	6	95.45	2	70	candidate	runtime source, deterministic logic, medium surface
combobox	packages/combobox/src/lib/utils/filterWords.ts	5	100.00	0	52	candidate	runtime source, deterministic logic
combobox	packages/combobox/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
combobox	packages/combobox/src/lib/index.ts	0	100.00	0	8	excluded-barrel	barrel export
combobox	packages/combobox/src/lib/types.ts	0	0.00	0	23	excluded-type	type-only
combobox	packages/combobox/src/lib/utils/index.ts	0	100.00	0	6	excluded-barrel	barrel export
combobox	packages/combobox/src/react/hooks/index.ts	0	0.00	7	7	excluded-react	react-bound
combobox	packages/combobox/src/react/hooks/useComboboxInput.ts	0	0.00	154	154	excluded-react	react-bound
combobox	packages/combobox/src/react/hooks/useHTMLInputCursorState.ts	0	0.00	63	63	excluded-react	react-bound
combobox	packages/combobox/src/react/index.ts	0	0.00	6	6	excluded-react	react-bound
toggle	packages/toggle/src/lib/BaseTogglePlugin.ts	8	50.00	15	51	candidate	runtime source, deterministic logic, plugin contract, partial coverage
toggle	packages/toggle/src/lib/queries/someToggle.ts	7	40.00	3	8	candidate	runtime source, deterministic logic, low coverage
toggle	packages/toggle/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
toggle	packages/toggle/src/lib/index.ts	0	100.00	0	7	excluded-barrel	barrel export
toggle	packages/toggle/src/lib/queries/index.ts	0	100.00	0	6	excluded-barrel	barrel export
toggle	packages/toggle/src/react/hooks/index.ts	0	0.00	7	7	excluded-react	react-bound
toggle	packages/toggle/src/react/hooks/useToggleButton.ts	0	0.00	32	32	excluded-react	react-bound
toggle	packages/toggle/src/react/hooks/useToggleToolbarButton.ts	0	0.00	35	35	excluded-react	react-bound
toggle	packages/toggle/src/react/index.ts	0	0.00	13	13	excluded-react	react-bound
toggle	packages/toggle/src/react/queries/findElementIdsHiddenInToggle.ts	0	0.00	21	21	excluded-react	react-bound
toggle	packages/toggle/src/react/queries/getEnclosingToggleIds.ts	0	0.00	11	11	excluded-react	react-bound
toggle	packages/toggle/src/react/queries/getLastEntryEnclosedInToggle.ts	0	0.00	20	20	excluded-react	react-bound
toggle	packages/toggle/src/react/queries/index.ts	0	0.00	9	9	excluded-react	react-bound
toggle	packages/toggle/src/react/queries/isInClosedToggle.ts	0	0.00	14	14	excluded-react	react-bound
toggle	packages/toggle/src/react/renderToggleAboveNodes.tsx	0	0.00	26	26	excluded-react	react-bound
toggle	packages/toggle/src/react/toggleIndexAtom.ts	0	0.00	81	81	excluded-react	react-bound
toggle	packages/toggle/src/react/TogglePlugin.tsx	0	0.00	32	32	excluded-react	react-bound
toggle	packages/toggle/src/react/transforms/index.ts	0	0.00	8	8	excluded-react	react-bound
toggle	packages/toggle/src/react/transforms/moveCurrentBlockAfterPreviousSelectable.ts	0	0.00	41	41	excluded-react	react-bound
toggle	packages/toggle/src/react/transforms/moveNextSelectableAfterCurrentBlock.ts	0	0.00	39	39	excluded-react	react-bound
toggle	packages/toggle/src/react/transforms/openNextToggles.ts	0	0.00	20	20	excluded-react	react-bound
toggle	packages/toggle/src/react/useHooksToggle.ts	0	0.00	19	19	excluded-react	react-bound
toggle	packages/toggle/src/react/withToggle.ts	0	0.00	86	86	excluded-react	react-bound
