source	categories	file	line	text
working-tree	vision,api_dx,proof	docs/plans/2026-06-06-perfect-slate-v2-autodidact-loop.md	120	`vision`, current evidence, weak proofs, benchmark gaps, API/docs
working-tree	vision,supervisor	docs/plans/2026-06-06-perfect-slate-v2-autodidact-loop.md	218	| 0 | update | checkpoint-zero | user prompt, autogoal skill body, slate-automation timed-mode rule, vision taste rule | prevent compaction miss and enforce 6h as minimum runtime | complete |
working-tree	vision,api_dx,proof	docs/plans/2026-06-06-perfect-slate-v2-autodidact-loop.md	232	| 4 | add | api-dx-hard-cut-audit | behavior and oracle lanes are green enough for current API/DX consistency pass | `vision` says clean public API and docs after behavior | completed |
working-tree	vision	docs/plans/2026-06-06-perfect-slate-v2-autodidact-loop.md	308	user's latest request, `vision`, and current source evidence outrank
working-tree	vision,supervisor	docs/plans/2026-06-06-perfect-slate-v2-autodidact-loop.md	316	| `vision` read as checkpoint zero | yes | `.agents/skills/vision/SKILL.md` user-correction/timed-runtime taste rules read |
working-tree	vision,supervisor	docs/plans/2026-06-06-perfect-slate-v2-autodidact-loop.md	595	- `slate-automation` and `vision` already contain the repaired timed-mode rule: durations are minimum active runtime and empty backlog triggers supervision mode.
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-06-perfect-slate-v2-autodidact-loop.md	618	- Interpret "perfect v2" through `vision`: behavior first, perf second, API/DX third, workflow repair whenever the loop misses.
working-tree	vision,supervisor	docs/plans/2026-06-06-perfect-slate-v2-autodidact-loop.md	635	- Checkpoint zero source reads: `slate-automation` timed/supervision rules and `vision` timed taste rule read.
working-tree	vision	docs/plans/2026-06-06-slate-v2-scrollbar-behavior.md	101	`vision` and no safe alternate packet remains.
working-tree	vision,api_dx,proof	docs/plans/2026-06-06-slate-v2-scrollbar-behavior.md	106	`vision`, current evidence, weak proofs, benchmark gaps, API/docs
working-tree	vision	docs/plans/2026-06-06-slate-v2-scrollbar-behavior.md	190	user's latest request, `vision`, and current source evidence outrank
working-tree	vision,supervisor	docs/plans/2026-06-06-slate-v2-scrollbar-behavior.md	198	| `vision` read as checkpoint zero | yes | `.agents/skills/vision/SKILL.md` read. |
working-tree	vision,supervisor	docs/plans/2026-06-06-slate-v2-scrollbar-behavior.md	279	| Checkpoint zero and requirement extraction | done | plan filled from prompt, video frames, slate-automation, vision | status |
working-tree	vision	docs/plans/2026-06-07-slate-v2-8h-supervision.md	105	missing from `vision` and no safe alternate owner remains.
working-tree	vision,api_dx,proof	docs/plans/2026-06-07-slate-v2-8h-supervision.md	110	`vision`, current evidence, weak proofs, benchmark gaps, API/docs
working-tree	vision,supervisor	docs/plans/2026-06-07-slate-v2-8h-supervision.md	164	| checkpoint-zero | slate-automation | done | P0 | Copy prompt requirements and read north-star before implementation. | Prompt was `[$slate-automation] 8h`; requirements, mode, minimum runtime, boundaries, stop rules, and handoff contract recorded. `vision` read. | update |
working-tree	vision,supervisor,editor_behavior	docs/plans/2026-06-07-slate-v2-8h-supervision.md	272	| 0 | update | checkpoint-zero, status | `[$slate-automation] 8h`; `vision`; `date -Iseconds` | Explicit prompt is only timed automation, so supervisor mode owns surface selection from current evidence. | checkpoint-zero done; status in progress |
working-tree	vision	docs/plans/2026-06-07-slate-v2-8h-supervision.md	372	user's latest request, `vision`, and current source evidence outrank
working-tree	vision,supervisor	docs/plans/2026-06-07-slate-v2-8h-supervision.md	380	| `vision` read as checkpoint zero | yes | `.agents/skills/vision/SKILL.md` read before runtime work. |
working-tree	vision,api_dx	docs/plans/2026-06-07-slate-v2-eight-hour-automation.md	85	`docs/slate-v2/agent-start.md`, `vision`, and active plans for
working-tree	vision	docs/plans/2026-06-07-slate-v2-eight-hour-automation.md	108	`vision` when no safe alternate owner remains.
working-tree	vision,api_dx,proof	docs/plans/2026-06-07-slate-v2-eight-hour-automation.md	113	`vision`, current evidence, weak proofs, benchmark gaps, API/docs
working-tree	vision,supervisor	docs/plans/2026-06-07-slate-v2-eight-hour-automation.md	150	| checkpoint-zero | slate-automation | done | P0 | Copy prompt requirements and read north-star before implementation. | `vision`, `agent-start`, and this plan filled with 8h timed rows. | update |
working-tree	vision,supervisor,proof	docs/plans/2026-06-07-slate-v2-eight-hour-automation.md	216	| 0 | update | checkpoint-zero | `vision`, `agent-start`, prompt `8 hours`, plan edits | Copied explicit timing, mode, stop, deliverable, proof, and private-alpha requirements before implementation. | done |
working-tree	vision	docs/plans/2026-06-07-slate-v2-eight-hour-automation.md	324	user's latest request, `vision`, and current source evidence outrank
working-tree	vision,supervisor	docs/plans/2026-06-07-slate-v2-eight-hour-automation.md	332	| `vision` read as checkpoint zero | yes | `.agents/skills/vision/SKILL.md` read 2026-06-07. |
working-tree	vision,supervisor	docs/plans/2026-06-07-slate-v2-eight-hour-automation.md	414	| Checkpoint zero and requirement extraction | done | `vision`, `agent-start`, scoreboard, release claim, prompt `8 hours`; plan rows filled. | status |
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-09-yjs-package-architecture-cleanliness-5h.md	112	| checkpoint-zero | slate-automation | complete | P0 | Copy prompt requirements and read north-star before implementation. | User requirements copied; `slate-automation`, `autogoal`, `vision`, `docs/slate-v2/agent-start.md`, and source rules read. | update |
working-tree	vision,supervisor,api_dx,proof	docs/plans/2026-06-09-yjs-package-architecture-cleanliness-5h.md	129	| 0 | update | checkpoint-zero, status, boundaries, proof surfaces | prompt, active goal, `slate-automation`, `autogoal`, `vision`, `docs/slate-v2/agent-start.md`, `.agents/rules/slate-automation.mdc`, `.agents/rules/vision.mdc` | First checkpoint captured explicit requirements before implementation. | checkpoint-zero complete; status/gap scan next |
working-tree	vision	docs/plans/2026-06-09-yjs-package-architecture-cleanliness-5h.md	152	user's latest request, `vision`, and current source evidence outrank
working-tree	vision,supervisor	docs/plans/2026-06-09-yjs-package-architecture-cleanliness-5h.md	160	| `vision` read as checkpoint zero | yes | Read `.agents/skills/vision/SKILL.md` and `.agents/rules/vision.mdc`. |
working-tree	vision,api_dx,proof	docs/plans/2026-06-10-slate-v2-8h-automation.md	117	`vision`, current evidence, weak proofs, benchmark gaps, API/docs
working-tree	vision,supervisor,proof	docs/plans/2026-06-10-slate-v2-8h-automation.md	160	| checkpoint-zero | slate-automation | done | P0 | Copy prompt requirements and read north-star before implementation. | User prompt was bare `8H`; `vision`, `agent-start`, active roadmap, and `slate-automation` source rule read; timed-mode contract, boundaries, stop rules, handoff sections, and proof surfaces recorded. | update |
working-tree	vision	docs/plans/2026-06-10-slate-v2-8h-automation.md	509	user's latest request, `vision`, and current source evidence outrank
working-tree	vision,supervisor	docs/plans/2026-06-10-slate-v2-8h-automation.md	517	| `vision` read as checkpoint zero | yes | `/Users/zbeyens/git/plate-2/.agents/skills/vision/SKILL.md` read. |
working-tree	vision,api_dx	docs/plans/2026-06-10-slate-v2-8h-automation.md	867	- Setup evidence: `vision`, `docs/slate-v2/agent-start.md`,
working-tree	vision	docs/plans/2026-06-11-slate-v2-8h-automation.md	110	decision where `vision` lacks the needed rule and no safe alternate
working-tree	vision,api_dx,proof	docs/plans/2026-06-11-slate-v2-8h-automation.md	116	`vision`, current evidence, weak proofs, benchmark gaps, API/docs
working-tree	vision,supervisor	docs/plans/2026-06-11-slate-v2-8h-automation.md	365	| 0 | update | automation source, thresholds, boundaries, status/gap-scan | user prompt + slate-automation + vision | Convert bare `8h` into a measurable timed supervisor run without inventing a narrow surface. | checkpoint-zero continuing |
working-tree	vision	docs/plans/2026-06-11-slate-v2-8h-automation.md	501	user's latest request, `vision`, and current source evidence outrank
working-tree	vision,supervisor	docs/plans/2026-06-11-slate-v2-8h-automation.md	509	| `vision` read as checkpoint zero | yes | `.agents/skills/vision/SKILL.md` read 2026-06-11 before runtime work. |
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-11-slate-v2-8h-automation.md	863	- Checkpoint zero: `vision`, `docs/slate-v2/agent-start.md`, and
working-tree	vision	docs/plans/2026-06-11-slate-v2-cleanup-8h.md	143	user's latest request, `vision`, and current source evidence outrank
working-tree	vision,supervisor	docs/plans/2026-06-11-slate-v2-cleanup-8h.md	151	| `vision` read as checkpoint zero | pending | pending |
working-tree	vision	docs/plans/2026-06-11-yjs-cleanup-8h-continuation.md	149	user's latest request, `vision`, and current source evidence outrank
working-tree	vision,supervisor	docs/plans/2026-06-11-yjs-cleanup-8h-continuation.md	157	| `vision` read as checkpoint zero | yes | Previous run read `.agents/skills/vision/SKILL.md`; its strict timed/batch rule is applied here. |
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-11-yjs-cleanup-8h.md	115	| checkpoint-zero | slate-automation | complete | P0 | Copy prompt requirements and read north-star before implementation. | User prompt, autogoal, `vision`, `docs/slate-v2/agent-start.md`, current package file list, and no `.env` files found under sibling checkout. | update: completed and made scope concrete |
working-tree	vision,supervisor,api_dx,proof	docs/plans/2026-06-11-yjs-cleanup-8h.md	132	| 0 | update | checkpoint-zero, status, behavior-proof, visual-proof, mobile-claim-width, huge-document-smoke, perf-packet | user prompt, `vision`, `docs/slate-v2/agent-start.md`, live package file list | Current task is package cleanup with Yjs tests as guardrail, not broad release/mobile/perf work. | status packet next |
working-tree	vision	docs/plans/2026-06-11-yjs-cleanup-8h.md	150	user's latest request, `vision`, and current source evidence outrank
working-tree	vision,supervisor	docs/plans/2026-06-11-yjs-cleanup-8h.md	158	| `vision` read as checkpoint zero | yes | `.agents/skills/vision/SKILL.md` read 2026-06-11T10:29+0800. |
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-11-yjs-cleanup-8h.md	387	- 2026-06-11T02:29:33Z Checkpoint zero read `vision`, `docs/slate-v2/agent-start.md`, current package file list, and recorded timed-mode scope.
working-tree	vision	docs/plans/2026-06-11-yjs-perfection-8h.md	204	user's latest request, `vision`, and current source evidence outrank
working-tree	vision,supervisor	docs/plans/2026-06-11-yjs-perfection-8h.md	212	| `vision` read as checkpoint zero | yes | `.agents/skills/vision/SKILL.md` read |
working-tree	vision,api_dx	docs/plans/2026-06-11-yjs-perfection-8h.md	463	`vision`, and `docs/slate-v2/agent-start.md` read; memory quick pass
working-tree	vision	docs/plans/2026-06-12-clarify-slate-research-boundaries.md	222	- Updated `slate-automation`, `slate-ar`, `slate-ar-quality`, `slate-ar-perfect`, `slate-ar-next`, `slate-ar-recipe`, `vision`, `slate-patch`, `.agents/AGENTS.md`, and generated mirrors through `pnpm install`.
working-tree	vision,supervisor,api_dx,research,maintainer	docs/plans/2026-06-12-rename-slate-automation-to-slate-auto.md	227	- Updated current references in `slate-auto`, `slate-research`, `vision`, `issue-harvester`, `.agents/AGENTS.md`, generated `AGENTS.md`, and `docs/editor-issue-harvester/lexical/full/supervisor-miss.md`.
working-tree	vision,supervisor	docs/plans/2026-06-12-slate-v2-8h-post-delete-supervision.md	116	`.agents/skills/autogoal/SKILL.md`, `.agents/skills/vision/SKILL.md`,
working-tree	vision,supervisor	docs/plans/2026-06-12-slate-v2-8h-post-delete-supervision.md	128	`autogoal`, and `vision` source rules only when required by a
working-tree	vision	docs/plans/2026-06-12-slate-v2-8h-post-delete-supervision.md	149	`vision` does not cover.
working-tree	vision,api_dx,proof	docs/plans/2026-06-12-slate-v2-8h-post-delete-supervision.md	156	`vision`, current evidence, weak proofs, benchmark gaps, API/docs
working-tree	vision	docs/plans/2026-06-12-slate-v2-8h-post-delete-supervision.md	463	user's latest request, `vision`, and current source evidence outrank
working-tree	vision,supervisor	docs/plans/2026-06-12-slate-v2-8h-post-delete-supervision.md	471	| `vision` read as checkpoint zero | yes | Read `/Users/zbeyens/git/plate-2/.agents/skills/vision/SKILL.md` through EOF. |
working-tree	vision	docs/plans/2026-06-12-slate-v2-8h-private-alpha-followup.md	110	decision where `vision` lacks the needed rule and no safe alternate
working-tree	vision,api_dx,proof	docs/plans/2026-06-12-slate-v2-8h-private-alpha-followup.md	116	`vision`, current evidence, weak proofs, benchmark gaps, API/docs
working-tree	vision,supervisor	docs/plans/2026-06-12-slate-v2-8h-private-alpha-followup.md	169	| checkpoint-zero | slate-automation | done | P0 | Copy prompt requirements and read north-star before implementation. | Requirement rows complete; autogoal, vision, `agent-start`, scoreboard, and template read. | update |
working-tree	vision,supervisor	docs/plans/2026-06-12-slate-v2-8h-private-alpha-followup.md	227	| 1 | update | checkpoint-zero, automation source, thresholds, boundaries, status | user prompt + slate-automation + autogoal + vision + agent-start + scoreboard | Convert bare `8h` into a measurable timed supervisor run without inventing a narrow surface. | checkpoint-zero complete; next status |
working-tree	vision	docs/plans/2026-06-12-slate-v2-8h-private-alpha-followup.md	289	user's latest request, `vision`, and current source evidence outrank
working-tree	vision,supervisor	docs/plans/2026-06-12-slate-v2-8h-private-alpha-followup.md	297	| `vision` read as checkpoint zero | yes | `.agents/skills/vision/SKILL.md` read before runtime work. |
working-tree	vision,proof	docs/plans/2026-06-12-slate-v2-8h-research-first-automation.md	57	`vision`, current evidence, weak proofs, benchmark gaps,
working-tree	vision,research	docs/plans/2026-06-12-slate-v2-8h-research-first-automation.md	97	`.agents/skills/vision/SKILL.md`, `.agents/skills/slate-research/SKILL.md`,
working-tree	vision,api_dx,proof	docs/plans/2026-06-12-slate-v2-8h-research-first-automation.md	125	`vision`, current evidence, weak proofs, benchmark gaps, API/docs
